"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"015035","Bubbiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2423,"e","dato stimato"
"015036","Buccinasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",26711,"e","dato stimato"
"014010","Buglio in Monte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1977,"e","dato stimato"
"012025","Buguggiate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3086,"e","dato stimato"
"097011","Bulciago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2873,"e","dato stimato"
"013034","Bulgarograsso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3983,"e","dato stimato"
"108013","Burago di Molgora","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4262,"e","dato stimato"
"015038","Buscate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4540,"e","dato stimato"
"108051","Busnago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6709,"e","dato stimato"
"015040","Bussero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8389,"e","dato stimato"
"012026","Busto Arsizio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",83121,"e","dato stimato"
"015041","Busto Garolfo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13924,"e","dato stimato"
"013035","Cabiate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7404,"e","dato stimato"
"019010","Camisano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1214,"e","dato stimato"
"019011","Campagnola Cremasca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",674,"e","dato stimato"
"108014","Camparada","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2150,"e","dato stimato"
"013040","Campione d'Italia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1869,"e","dato stimato"
"014012","Campodolcino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",917,"e","dato stimato"
"018026","Campospinoso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1067,"e","dato stimato"
"018027","Candia Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1464,"e","dato stimato"
"015046","Canegrate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",12471,"e","dato stimato"
"012030","Cantello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4709,"e","dato stimato"
"013041","Cantu'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",39513,"e","dato stimato"
"013042","Canzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5161,"e","dato stimato"
"019012","Capergnanica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2166,"e","dato stimato"
"013043","Capiago Intimiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5451,"e","dato stimato"
"016050","Capizzone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1191,"e","dato stimato"
"017035","Capo di Ponte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2406,"e","dato stimato"
"108052","Caponago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5086,"e","dato stimato"
"017036","Capovalle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",346,"e","dato stimato"
"019013","Cappella Cantone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",541,"e","dato stimato"
"019014","Cappella de' Picenardi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",411,"e","dato stimato"
"019015","Capralba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2276,"e","dato stimato"
"017037","Capriano del Colle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4622,"e","dato stimato"
"016051","Capriate San Gervasio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8129,"e","dato stimato"
"016052","Caprino Bergamasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3081,"e","dato stimato"
"015050","Carpiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4110,"e","dato stimato"
"015051","Carugate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",15539,"e","dato stimato"
"016057","Carvico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4639,"e","dato stimato"
"019016","Casalbuttano ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3666,"e","dato stimato"
"019017","Casale Cremasco-Vidolasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1817,"e","dato stimato"
"012036","Casale Litta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2708,"e","dato stimato"
"019018","Casaletto Ceredano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1136,"e","dato stimato"
"019019","Casaletto di Sopra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",523,"e","dato stimato"
"098008","Casaletto Lodigiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2940,"e","dato stimato"
"019020","Casaletto Vaprio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1773,"e","dato stimato"
"098009","Casalmaiocco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3172,"e","dato stimato"
"020011","Casaloldo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2641,"e","dato stimato"
"020013","Castelbelforte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3193,"e","dato stimato"
"017041","Castelcovati","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6633,"e","dato stimato"
"019023","Casteldidone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",571,"e","dato stimato"
"012010","Bedero Valcuvia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",660,"e","dato stimato"
"017014","Bedizzole","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",12187,"e","dato stimato"
"016022","Bedulita","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",704,"e","dato stimato"
"018013","Belgioioso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6161,"e","dato stimato"
"097008","Bellano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3456,"e","dato stimato"
"015016","Bellinzago Lombardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3763,"e","dato stimato"
"108006","Bellusco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7284,"e","dato stimato"
"014006","Bema","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",117,"e","dato stimato"
"013021","Bene Lario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",315,"e","dato stimato"
"016023","Berbenno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2452,"e","dato stimato"
"014007","Berbenno di Valtellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4047,"e","dato stimato"
"017024","Bovegno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2053,"e","dato stimato"
"017026","Brandico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1678,"e","dato stimato"
"016036","Branzi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",681,"e","dato stimato"
"017027","Braone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",683,"e","dato stimato"
"012017","Brebbia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3192,"e","dato stimato"
"012018","Bregano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",824,"e","dato stimato"
"013028","Bregnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6446,"e","dato stimato"
"016037","Brembate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8418,"e","dato stimato"
"018022","Breme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",702,"e","dato stimato"
"013029","Brenna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2184,"e","dato stimato"
"017028","Breno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4694,"e","dato stimato"
"012019","Brenta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1738,"e","dato stimato"
"018023","Bressana Bottarone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3437,"e","dato stimato"
"015032","Bresso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",26358,"e","dato stimato"
"012020","Brezzo di Bedero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1218,"e","dato stimato"
"012027","Cadegliano-Viconago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2153,"e","dato stimato"
"013036","Cadorago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7961,"e","dato stimato"
"013037","Caglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",493,"e","dato stimato"
"017031","Caino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2097,"e","dato stimato"
"014011","Caiolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1057,"e","dato stimato"
"012029","Cairate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7666,"e","dato stimato"
"016043","Calcinate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5931,"e","dato stimato"
"017032","Calcinato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",12810,"e","dato stimato"
"016044","Calcio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5332,"e","dato stimato"
"097012","Calco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5413,"e","dato stimato"
"097013","Calolziocorte","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13580,"e","dato stimato"
"016046","Calusco d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8162,"e","dato stimato"
"017033","Calvagese della Riviera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3552,"e","dato stimato"
"019009","Calvatone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1159,"e","dato stimato"
"016047","Calvenzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4272,"e","dato stimato"
"018025","Calvignano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",108,"e","dato stimato"
"015042","Calvignasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1216,"e","dato stimato"
"017034","Calvisano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8402,"e","dato stimato"
"015044","Cambiago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7019,"e","dato stimato"
"016048","Camerata Cornello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",571,"e","dato stimato"
"018029","Canneto Pavese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1325,"e","dato stimato"
"020008","Canneto sull'Oglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4217,"e","dato stimato"
"016049","Canonica d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4188,"e","dato stimato"
"017038","Capriolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9298,"e","dato stimato"
"108015","Carate Brianza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",17562,"e","dato stimato"
"013044","Carate Urio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1122,"e","dato stimato"
"016053","Caravaggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",16170,"e","dato stimato"
"012031","Caravate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2577,"e","dato stimato"
"018030","Carbonara al Ticino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1416,"e","dato stimato"
"013045","Carbonate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2907,"e","dato stimato"
"012032","Cardano al Campo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",14443,"e","dato stimato"
"097014","Carenno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1384,"e","dato stimato"
"013046","Carimate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4405,"e","dato stimato"
"013047","Carlazzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3102,"e","dato stimato"
"012033","Carnago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6617,"e","dato stimato"
"108016","Carnate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7505,"e","dato stimato"
"016055","Carobbio degli Angeli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4728,"e","dato stimato"
"016056","Carona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",288,"e","dato stimato"
"012034","Caronno Pertusella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",17940,"e","dato stimato"
"012035","Caronno Varesino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4772,"e","dato stimato"
"017039","Carpenedolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",12877,"e","dato stimato"
